id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
1156286321,"""

Masato's nickname
As I researched, Masato has 4 nicknames. 
the Rebellious Charisma(反逆のカリスマ)
the Fighting Charisma(闘うカリスマ)
Mākun(マー君)
the Charisma of MAX(MAXのカリスマ)
The first one is named by the television staff. According to his interview, he hates it. Actually, I saw this name whenever he appears on television, and the narrator called him so. The second one is another nickname named by television director. This one was not used as much as the first nickname was. The third one is used by his wife and friends. The fourth one is that I found at  the official website of K-1, but it is written on only Japanese page. In addition, """"Silver Wolf"""" is just a name for Masato's team or kickboxing gym he manages. Seriously, He has never ever been called so.　In my opinion, people who wrote for """"K-1 Fight Club.com"""" and """"K-1 Sport.de"""" misunderstood that Siver Wolf is his nickname when they saw the Masato's profile page in the official website.  """,0,0,0,0,0,0
1157220703,I'd also like to point out that there is no such thing as 순혈주의/純血主義 in the Korean lexicon.,0,0,0,0,0,0
1164045443,Shouldn't Ali Carter be at least mid importance on the Wikiproject Snooker scale? He's been in the top 16 for about a decade now surely... {{82.132.238.244  }},0,0,0,0,0,0
1174012385,"""
 Hello, Paul da programmer and Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on my talk page, or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by using four tildes (~~~~) or by clicking  if shown; this will automatically produce your username and the date. Also, please do your best to always fill in the edit summary field with your edits. Below are some useful links to facilitate your involvement. Happy editing!   
|}   """,0,0,0,0,0,0
1176678420,"2006 (UTC)

The linked article is incorrect - the 45% figure refers to European popular (EU citizens) support for Romania's accession. The 70% figure refers to Romanian citizens support for EU accession.   22:49, 18 June",0,0,0,0,0,0
1190311130,"Personal Attacks
Since I need to point it out, here be the obvious.

It is not a personal attack on Mr Wales in any way and/or form. It is just a mere reference to my idol's famous incident.",0,0,0,0,0,0
1198083804,Convincing evidence was provided to the Arbitration Committee.,0,0,0,0,0,0
1227668448,"Yeah, but playing a game in Toronto has nothing to do with adding a Mexican linebacker to the practice squad.",0,0,0,0,0,0
1228414270,"Abortion lede
Please take a look at the abortion lede. 71.3.237.145",0,0,0,0,0,0
1229646808,"""

Wow, you're a little touchy aren't you? You also seem to love to make assumptions, which makes you look like a douche. How do you know I don't have an account, and why must you feel the need to cry to the admins whenever you get in a pointless argument? It looks like you're insecure, and a hypocrite, as you criticized me on my spelling of """"maggot"""" which was a joke that you didn't get while your own post was full of typos.""",1,0,0,0,0,0
1243818932,not a frequently I used to when I first came here.) and,0,0,0,0,0,0
1246453271,"your time....

You suck because you are RIGHT...it is the third.....and I don't remember yours....STILL...LOL...I wanna say its in October....but something tells me it isn't...",0,0,1,0,1,0
1267801288,"""

 Re: The Call of the Marching Bell 

I'm afraid that I've had to revert your edit.  Frst, your change from Bang-i-dara"""" """"Bang-e-Dara"""" wasn't properly explained.  The sources use a variety of transliterations; for example, the on-line translation uses """"BĀNG-E-DARĀ"""" on the title page and """"Bāng-i-Darā"""" in the text.  Is there good reason to choose one over the other?

Secondly, you seriously over-linked the article.  See Wikipedia:Manual of Style (links)#Overlinking and underlinking: what's the best ratio?:

""""An article may be considered overlinked if any of the following is true:

""""Low added-value items are linked without reason — such as, 1995, 1980s, and 20th century""""

I've replaced some of the goods links that you added, and I've rewritten part of the article so that the problem of transliteration choice is dealt with.   (Talk) 

Hi, while I appreciate your concern for maintianing the quality of the article, I consider your reverts rather abrupt. Except for the linking of years, you do not clearly justify why you reverted other edits:
 E.g. wikilinks to rationality, pragmatism, materialism, spirituality, and patriotism). Although you later re-linked England and Europe and repaired """"articles""""!
 The reason for putting transliterations in Italics is to keep the reader aware of foreign language texts, which is a common practice
 In your edit summary, you blame me for unsourced changes. It is evident that I did not add any new texts for which I had to provide any """"source"""" but if you insist on keeping any part of text, you should provide the relevant citation 
In your edit, you have linked the word Muslim with Islam which are two different articles.
The use of i and e is problematic of transliterating Persian and Urdu texts respectively. But it is good practice to maintain the same standard in one article. The sound of """"e"""" is common pronunciation in Urdu. And as the book predominantly contains Urdu poetry, I followed the same pronunciation pattern.
Many thanks indeed for your messsage. My friendly advice would be to carefully see before any blatant reverts in future. cheers. Talk """,0,0,0,0,0,0
1273021506,"YOU NEED A PUSSY, YOUR GEEK!",1,0,1,0,1,0
1306470083,"Marion van de Wetering

First, you don't use the English language at anywhere near a native-speaker's level, so I suggest your user box is misleading.
Secondly, you grasp of North American culture appears to me to be quite limited, so I suggest you stick to issues and ideas in youyr own small country.",0,0,0,0,0,0
1311827953,"Longitude 

 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.",0,0,0,0,0,0
1321814522,"""

 Please don't do that 

Hi Fleetham,

I just got a new job and don't have time to constantly monitor the Bitcoin page any more. Much appreciated if when you're considering making an edit if you can think back to whether you've attempted to do that edit previously, and try to recall what the outcome and feedback was that time. For example, why in the holy heck would you alphabetize subsections of an article? We went through this once before. Sure maybe if there's a list of things then alphabetize them, but subsections are not a """"list"""".

Thanks,

 """,0,0,0,0,0,0
